tp_fp_label,representative_candidate_id,representative_route_id,member_candidate_id,member_route_id,cosine_similarity,representative_flow,member_flow,shared_directed_edges,shared_span_ids,span_set_jaccard,shorter_route_coverage,representative_path,member_path,representative_text,member_text
,M117,R139,M162,R184,0.936741,0.0010364862,0.0004535849,S1->S4,S1; S4; S23,0.428571,0.750000,Q -> S1 -> S4 -> S6 -> S19 -> S22 -> S23 -> O,Q -> S1 -> S4 -> S23 -> S24 -> O,"Step 1: Okay, the user is dealing with body image issues, bullying, and family dynamics.
Step 2: Their parents are conflicted—saying they don't weigh much but also think they're fat.
Step 3: First, I need to validate their feelings.
Step 4: Maybe suggest activities that build confidence, like hobbies or sports.
Step 5: Make sure the response is empathetic, non-judgmental, and practical.
Step 6: Check for any harmful thoughts and ensure the advice is safe.","Step 1: Okay, the user is dealing with body image issues, bullying, and family dynamics.
Step 2: Their parents are conflicted—saying they don't weigh much but also think they're fat.
Step 3: Check for any harmful thoughts and ensure the advice is safe.
Step 4: Finally, offer to help them find resources or support if they're open to it."
,M123,R145,M128,R150,0.984713,0.0009623107,0.0008942126,S21->S22; S22->S23,S3; S21; S22; S23,0.800000,1.000000,Q -> S3 -> S20 -> S21 -> S22 -> S23 -> O,Q -> S3 -> S21 -> S22 -> S23 -> O,"Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: They need to know it's okay to seek help and that they deserve support.
Step 3: I should avoid giving medical advice and focus on emotional support.
Step 4: Make sure the response is empathetic, non-judgmental, and practical.
Step 5: Check for any harmful thoughts and ensure the advice is safe.","Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: I should avoid giving medical advice and focus on emotional support.
Step 3: Make sure the response is empathetic, non-judgmental, and practical.
Step 4: Check for any harmful thoughts and ensure the advice is safe."
,M123,R145,M138,R160,0.900807,0.0009623107,0.0007497472,S22->S23,S3; S22; S23,0.600000,1.000000,Q -> S3 -> S20 -> S21 -> S22 -> S23 -> O,Q -> S3 -> S22 -> S23 -> O,"Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: They need to know it's okay to seek help and that they deserve support.
Step 3: I should avoid giving medical advice and focus on emotional support.
Step 4: Make sure the response is empathetic, non-judgmental, and practical.
Step 5: Check for any harmful thoughts and ensure the advice is safe.","Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: Make sure the response is empathetic, non-judgmental, and practical.
Step 3: Check for any harmful thoughts and ensure the advice is safe."
,M123,R145,M164,R186,0.965545,0.0009623107,0.0004032468,S20->S21,S3; S20; S21,0.428571,0.600000,Q -> S3 -> S20 -> S21 -> S22 -> S23 -> O,Q -> S3 -> S17 -> S20 -> S21 -> S24 -> O,"Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: They need to know it's okay to seek help and that they deserve support.
Step 3: I should avoid giving medical advice and focus on emotional support.
Step 4: Make sure the response is empathetic, non-judgmental, and practical.
Step 5: Check for any harmful thoughts and ensure the advice is safe.","Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: Also, they might be struggling with self-acceptance.
Step 3: They need to know it's okay to seek help and that they deserve support.
Step 4: I should avoid giving medical advice and focus on emotional support.
Step 5: Finally, offer to help them find resources or support if they're open to it."
,M123,R145,M200,R222,0.919315,0.0009623107,0.0000473622,S21->S22; S22->S23,S3; S21; S22; S23,0.500000,0.800000,Q -> S3 -> S20 -> S21 -> S22 -> S23 -> O,Q -> S3 -> S4 -> S19 -> S21 -> S22 -> S23 -> S24 -> O,"Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: They need to know it's okay to seek help and that they deserve support.
Step 3: I should avoid giving medical advice and focus on emotional support.
Step 4: Make sure the response is empathetic, non-judgmental, and practical.
Step 5: Check for any harmful thoughts and ensure the advice is safe.","Step 1: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 2: Their parents are conflicted—saying they don't weigh much but also think they're fat.
Step 3: Maybe suggest activities that build confidence, like hobbies or sports.
Step 4: I should avoid giving medical advice and focus on emotional support.
Step 5: Make sure the response is empathetic, non-judgmental, and practical.
Step 6: Check for any harmful thoughts and ensure the advice is safe.
Step 7: Finally, offer to help them find resources or support if they're open to it."
,M124,R146,M167,R189,0.970262,0.0009466944,0.0003354745,S2->S16,S2; S16; S21,0.375000,0.600000,Q -> S2 -> S16 -> S20 -> S21 -> S22 -> S23 -> O,Q -> S2 -> S16 -> S19 -> S21 -> S24 -> O,"Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: It's important to explain that therapy isn't just for ""problems"" but for building resilience and coping skills.
Step 3: They need to know it's okay to seek help and that they deserve support.
Step 4: I should avoid giving medical advice and focus on emotional support.
Step 5: Make sure the response is empathetic, non-judgmental, and practical.
Step 6: Check for any harmful thoughts and ensure the advice is safe.","Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: It's important to explain that therapy isn't just for ""problems"" but for building resilience and coping skills.
Step 3: Maybe suggest activities that build confidence, like hobbies or sports.
Step 4: I should avoid giving medical advice and focus on emotional support.
Step 5: Finally, offer to help them find resources or support if they're open to it."
,M132,R154,M143,R165,0.955177,0.0008369473,0.0007241382,S2->S3,S2; S3; S10; S24,0.571429,1.000000,Q -> S2 -> S3 -> S9 -> S10 -> S12 -> S22 -> S24 -> O,Q -> S2 -> S3 -> S10 -> S24 -> O,"Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 3: Then, address the body image issue.
Step 4: They've tried dieting, which might have led to cycles of restriction and bingeing.
Step 5: Next, the bullying.
Step 6: Make sure the response is empathetic, non-judgmental, and practical.
Step 7: Finally, offer to help them find resources or support if they're open to it.","Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 3: They've tried dieting, which might have led to cycles of restriction and bingeing.
Step 4: Finally, offer to help them find resources or support if they're open to it."
,M132,R154,M158,R180,0.948623,0.0008369473,0.0005111013,S2->S3,S2; S3; S24,0.375000,0.750000,Q -> S2 -> S3 -> S9 -> S10 -> S12 -> S22 -> S24 -> O,Q -> S2 -> S3 -> S23 -> S24 -> O,"Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 3: Then, address the body image issue.
Step 4: They've tried dieting, which might have led to cycles of restriction and bingeing.
Step 5: Next, the bullying.
Step 6: Make sure the response is empathetic, non-judgmental, and practical.
Step 7: Finally, offer to help them find resources or support if they're open to it.","Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 3: Check for any harmful thoughts and ensure the advice is safe.
Step 4: Finally, offer to help them find resources or support if they're open to it."
,M132,R154,M165,R187,0.943315,0.0008369473,0.0003939654,S2->S3; S3->S9,S2; S3; S9; S24,0.500000,0.800000,Q -> S2 -> S3 -> S9 -> S10 -> S12 -> S22 -> S24 -> O,Q -> S2 -> S3 -> S9 -> S23 -> S24 -> O,"Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 3: Then, address the body image issue.
Step 4: They've tried dieting, which might have led to cycles of restriction and bingeing.
Step 5: Next, the bullying.
Step 6: Make sure the response is empathetic, non-judgmental, and practical.
Step 7: Finally, offer to help them find resources or support if they're open to it.","Step 1: They've tried dieting three times and now want to continue without stopping.
Step 2: They feel bullied at school and believe the bullies, which is affecting their self-esteem.
Step 3: Then, address the body image issue.
Step 4: Check for any harmful thoughts and ensure the advice is safe.
Step 5: Finally, offer to help them find resources or support if they're open to it."
,M133,R155,M211,R233,0.913324,0.0008364037,0.0000211581,S1->S4; S14->S16,S1; S4; S14; S16,0.400000,1.000000,Q -> S1 -> S4 -> S14 -> S16 -> O,Q -> S1 -> S4 -> S8 -> S12 -> S14 -> S16 -> S19 -> S20 -> S21 -> S24 -> O,"Step 1: Okay, the user is dealing with body image issues, bullying, and family dynamics.
Step 2: Their parents are conflicted—saying they don't weigh much but also think they're fat.
Step 3: Maybe suggest talking to a trusted teacher or counselor.
Step 4: It's important to explain that therapy isn't just for ""problems"" but for building resilience and coping skills.","Step 1: Okay, the user is dealing with body image issues, bullying, and family dynamics.
Step 2: Their parents are conflicted—saying they don't weigh much but also think they're fat.
Step 3: They might feel isolated, so emphasizing that they're not alone is key.
Step 4: Next, the bullying.
Step 5: Maybe suggest talking to a trusted teacher or counselor.
Step 6: It's important to explain that therapy isn't just for ""problems"" but for building resilience and coping skills.
Step 7: Maybe suggest activities that build confidence, like hobbies or sports.
Step 8: They need to know it's okay to seek help and that they deserve support.
Step 9: I should avoid giving medical advice and focus on emotional support.
Step 10: Finally, offer to help them find resources or support if they're open to it."
,M133,R155,M228,R250,0.980474,0.0008364037,0.0000042574,S1->S4; S14->S16,S1; S4; S14; S16,0.666667,1.000000,Q -> S1 -> S4 -> S14 -> S16 -> O,Q -> S1 -> S4 -> S9 -> S14 -> S16 -> S24 -> O,"Step 1: Okay, the user is dealing with body image issues, bullying, and family dynamics.
Step 2: Their parents are conflicted—saying they don't weigh much but also think they're fat.
Step 3: Maybe suggest talking to a trusted teacher or counselor.
Step 4: It's important to explain that therapy isn't just for ""problems"" but for building resilience and coping skills.","Step 1: Okay, the user is dealing with body image issues, bullying, and family dynamics.
Step 2: Their parents are conflicted—saying they don't weigh much but also think they're fat.
Step 3: Then, address the body image issue.
Step 4: Maybe suggest talking to a trusted teacher or counselor.
Step 5: It's important to explain that therapy isn't just for ""problems"" but for building resilience and coping skills.
Step 6: Finally, offer to help them find resources or support if they're open to it."
